season,race,position,driver,team,time,points_earned,weather,laps
8,8,18,Nu_Tredecimus,B2B SaaS Motorsport,41873.35128689767,0,Sunny,57
8,8,19,Sigma_Duodevicesimus,TurboToast Racing,41876.09294965539,0,Sunny,57
8,8,20,Upsilon_Vicesimus,Spanky's Fast Cars,48875.193343873885,0,Sunny,57
8,9,1,Rho_Septendecim,Tapped In Team,4822.666774496052,25,Wet,63
8,9,2,Pi_Sedecim,Spanky's Fast Cars,4929.611969343403,18,Wet,63
8,9,3,Eta_Septimus,Crashout Formula One,5297.740147787004,15,Wet,63
8,9,4,Mu_Duodecimus,Boba Tea Gnarly Automotives,5313.647533465207,12,Wet,63
8,9,5,Omicron_Quindecim,B2B SaaS Motorsport,5547.891199574377,10,Wet,63
8,9,6,Epsilon_Quintus,Lag's 200 Ping Power,5555.645853619092,8,Wet,63
8,9,7,Gamma_Tertius,Boba Tea Gnarly Automotives,5558.028843955511,6,Wet,63
8,9,8,Alpha_Primus,TurboToast Racing,5665.871514246559,4,Wet,63
8,9,9,Delta_Quartus,DNF Finishers,5678.211207595915,2,Wet,63
8,9,10,Sigma_Duodevicesimus,TurboToast Racing,5682.16035317553,1,Wet,63
8,9,11,Zeta_Sextus,Lag's 200 Ping Power,5701.451560249726,0,Wet,63
8,9,12,Tau_Undevicesimus,Crashout Formula One,5718.748630649979,0,Wet,63
8,9,13,Theta_Octavus,LDCMWEBLGTBWLS,5776.396050636907,0,Wet,63
8,9,14,Beta_Secundus,Red Velvet Racing,5802.892038334493,0,Wet,63
8,9,15,Upsilon_Vicesimus,Spanky's Fast Cars,5814.502303875335,0,Wet,63
8,9,16,Kappa_Decimus,Red Velvet Racing,6228.42721117147,0,Wet,63
8,9,17,Iota_Nonus,DNF Finishers,9346.604509662706,0,Wet,63
8,9,18,Lambda_Undecimus,Tapped In Team,18938.104987152696,0,Wet,63
8,9,19,Nu_Tredecimus,B2B SaaS Motorsport,18972.518833925304,0,Wet,63
8,9,20,Xi_Quattuordecim,LDCMWEBLGTBWLS,27754.227390688196,0,Wet,63
8,10,1,Kappa_Decimus,Red Velvet Racing,5126.472367527903,25,Unknown,61
8,10,2,Beta_Secundus,Red Velvet Racing,5132.1605094247925,18,Unknown,61
8,10,3,Xi_Quattuordecim,LDCMWEBLGTBWLS,5141.663028380452,15,Unknown,61
8,10,4,Iota_Nonus,DNF Finishers,5142.100899248669,12,Unknown,61
8,10,5,Mu_Duodecimus,Boba Tea Gnarly Automotives,5142.195529891529,10,Unknown,61
8,10,6,Eta_Septimus,Crashout Formula One,5143.84264707251,8,Unknown,61
8,10,7,Alpha_Primus,TurboToast Racing,5145.6789368415,6,Unknown,61
8,10,8,Pi_Sedecim,Spanky's Fast Cars,5146.928708706066,4,Unknown,61
8,10,9,Delta_Quartus,DNF Finishers,5150.6173506952655,2,Unknown,61
8,10,10,Lambda_Undecimus,Tapped In Team,5153.250678532907,1,Unknown,61
8,10,11,Epsilon_Quintus,Lag's 200 Ping Power,5153.858762230458,0,Unknown,61
8,10,12,Gamma_Tertius,Boba Tea Gnarly Automotives,5155.262695232807,0,Unknown,61
8,10,13,Omicron_Quindecim,B2B SaaS Motorsport,5158.428121811217,0,Unknown,61
8,10,14,Rho_Septendecim,Tapped In Team,5163.0398969801345,0,Unknown,61
8,10,15,Nu_Tredecimus,B2B SaaS Motorsport,5332.011755849916,0,Unknown,61
8,10,16,Zeta_Sextus,Lag's 200 Ping Power,25952.818356312295,0,Unknown,61
8,10,17,Sigma_Duodevicesimus,TurboToast Racing,34249.90832763884,0,Unknown,61
8,10,18,Upsilon_Vicesimus,Spanky's Fast Cars,50858.287823254796,0,Unknown,61
8,10,19,Tau_Undevicesimus,Crashout Formula One,51781.38614495109,0,Unknown,61
8,10,20,Theta_Octavus,LDCMWEBLGTBWLS,51781.6633905708,0,Unknown,61
9,1,1,Rho_Septendecim,Tapped In Team,5072.915143574156,25,Wet,67
9,1,2,Pi_Sedecim,Spanky's Fast Cars,5209.344418973795,18,Wet,67
9,1,3,Eta_Septimus,Crashout Formula One,5603.806971714552,15,Wet,67
9,1,4,Mu_Duodecimus,Boba Tea Gnarly Automotives,5622.7540588427655,12,Wet,67
9,1,5,Epsilon_Quintus,Lag's 200 Ping Power,5860.425625226033,10,Wet,67
9,1,6,Gamma_Tertius,Boba Tea Gnarly Automotives,5870.826944354635,8,Wet,67
9,1,7,Xi_Quattuordecim,LDCMWEBLGTBWLS,5974.5831871869,6,Wet,67
9,1,8,Iota_Nonus,DNF Finishers,5974.7493941596895,4,Wet,67
9,1,9,Alpha_Primus,TurboToast Racing,5978.125351010722,2,Wet,67
9,1,10,Zeta_Sextus,Lag's 200 Ping Power,6026.495165925536,1,Wet,67
9,1,11,Tau_Undevicesimus,Crashout Formula One,6042.307631494785,0,Wet,67
9,1,12,Theta_Octavus,LDCMWEBLGTBWLS,6098.773991742687,0,Wet,67
9,1,13,Upsilon_Vicesimus,Spanky's Fast Cars,6122.81614211519,0,Wet,67
9,1,14,Beta_Secundus,Red Velvet Racing,6123.63560089891,0,Wet,67
9,1,15,Lambda_Undecimus,Tapped In Team,6345.229259605933,0,Wet,67
9,1,16,Nu_Tredecimus,B2B SaaS Motorsport,6479.2812972015945,0,Wet,67
9,1,17,Kappa_Decimus,Red Velvet Racing,6551.974043219641,0,Wet,67
9,1,18,Delta_Quartus,DNF Finishers,17948.980081451584,0,Wet,67
9,1,19,Omicron_Quindecim,B2B SaaS Motorsport,24272.456061008386,0,Wet,67
9,1,20,Sigma_Duodevicesimus,TurboToast Racing,57072.04869380008,0,Wet,67
9,2,1,Eta_Septimus,Crashout Formula One,4907.707982636662,25,Wet,58
9,2,2,Mu_Duodecimus,Boba Tea Gnarly Automotives,4927.982599296716,18,Wet,58
9,2,3,Omicron_Quindecim,B2B SaaS Motorsport,5149.721348248711,15,Wet,58
9,2,4,Gamma_Tertius,Boba Tea Gnarly Automotives,5166.05878481701,12,Wet,58
9,2,5,Epsilon_Quintus,Lag's 200 Ping Power,5167.844324157161,10,Wet,58
9,2,6,Iota_Nonus,DNF Finishers,5267.527446449286,8,Wet,58
9,2,7,Delta_Quartus,DNF Finishers,5271.432377282661,6,Wet,58
9,2,8,Alpha_Primus,TurboToast Racing,5276.844944739907,4,Wet,58
9,2,9,Sigma_Duodevicesimus,TurboToast Racing,5278.41731196645,2,Wet,58
9,2,10,Xi_Quattuordecim,LDCMWEBLGTBWLS,5287.243384773668,1,Wet,58
9,2,11,Zeta_Sextus,Lag's 200 Ping Power,5300.701332032418,0,Wet,58
9,2,12,Tau_Undevicesimus,Crashout Formula One,5318.378844821136,0,Wet,58
9,2,13,Theta_Octavus,LDCMWEBLGTBWLS,5366.977843220177,0,Wet,58
9,2,14,Beta_Secundus,Red Velvet Racing,5396.09056044286,0,Wet,58
9,2,15,Upsilon_Vicesimus,Spanky's Fast Cars,5422.58838110587,0,Wet,58
9,2,16,Lambda_Undecimus,Tapped In Team,5648.709915742901,0,Wet,58
9,2,17,Nu_Tredecimus,B2B SaaS Motorsport,5731.552736609615,0,Wet,58
9,2,18,Kappa_Decimus,Red Velvet Racing,5823.833376243759,0,Wet,58
9,2,19,Rho_Septendecim,Tapped In Team,13802.272110365177,0,Wet,58
9,2,20,Pi_Sedecim,Spanky's Fast Cars,15755.043447810995,0,Wet,58
9,3,1,Rho_Septendecim,Tapped In Team,5205.101349091495,25,Wet,69
9,3,2,Pi_Sedecim,Spanky's Fast Cars,5345.949532851812,18,Wet,69
9,3,3,Eta_Septimus,Crashout Formula One,5760.134525977226,15,Wet,69
9,3,4,Mu_Duodecimus,Boba Tea Gnarly Automotives,5773.885214492405,12,Wet,69
9,3,5,Omicron_Quindecim,B2B SaaS Motorsport,6013.175797289952,10,Wet,69
9,3,6,Epsilon_Quintus,Lag's 200 Ping Power,6016.645128502363,8,Wet,69
9,3,7,Gamma_Tertius,Boba Tea Gnarly Automotives,6028.1436169702265,6,Wet,69
9,3,8,Xi_Quattuordecim,LDCMWEBLGTBWLS,6127.642357163515,4,Wet,69
9,3,9,Alpha_Primus,TurboToast Racing,6136.5995200959,2,Wet,69
9,3,10,Delta_Quartus,DNF Finishers,6153.984548734671,1,Wet,69
9,3,11,Sigma_Duodevicesimus,TurboToast Racing,6162.230896633738,0,Wet,69
9,3,12,Tau_Undevicesimus,Crashout Formula One,6208.746261095612,0,Wet,69
9,3,13,Theta_Octavus,LDCMWEBLGTBWLS,6254.91140738451,0,Wet,69
9,3,14,Upsilon_Vicesimus,Spanky's Fast Cars,6276.060302871591,0,Wet,69
9,3,15,Beta_Secundus,Red Velvet Racing,6283.470165499727,0,Wet,69
9,3,16,Lambda_Undecimus,Tapped In Team,6501.335831340654,0,Wet,69
9,3,17,Nu_Tredecimus,B2B SaaS Motorsport,6647.64823899901,0,Wet,69
9,3,18,Zeta_Sextus,Lag's 200 Ping Power,19057.270109804787,0,Wet,69
9,3,19,Iota_Nonus,DNF Finishers,41072.30250598354,0,Wet,69
9,3,20,Kappa_Decimus,Red Velvet Racing,47673.793272551244,0,Wet,69
9,4,1,Rho_Septendecim,Tapped In Team,3937.059317823184,25,Wet,50
9,4,2,Pi_Sedecim,Spanky's Fast Cars,4036.371633239069,18,Wet,50
9,4,3,Eta_Septimus,Crashout Formula One,4297.966659141245,15,Wet,50
9,4,4,Mu_Duodecimus,Boba Tea Gnarly Automotives,4324.620540106895,12,Wet,50
9,4,5,Omicron_Quindecim,B2B SaaS Motorsport,4513.110768383114,10,Wet,50
9,4,6,Gamma_Tertius,Boba Tea Gnarly Automotives,4514.0039059307255,8,Wet,50
9,4,7,Epsilon_Quintus,Lag's 200 Ping Power,4541.074667122529,6,Wet,50
9,4,8,Iota_Nonus,DNF Finishers,4619.174807207216,4,Wet,50
9,4,9,Delta_Quartus,DNF Finishers,4625.13622552023,2,Wet,50
9,4,10,Sigma_Duodevicesimus,TurboToast Racing,4635.652523966568,1,Wet,50
9,4,11,Alpha_Primus,TurboToast Racing,4635.739009885172,0,Wet,50
9,4,12,Zeta_Sextus,Lag's 200 Ping Power,4657.541857463114,0,Wet,50
9,4,13,Tau_Undevicesimus,Crashout Formula One,4669.924832996467,0,Wet,50
9,4,14,Xi_Quattuordecim,LDCMWEBLGTBWLS,4670.987783085876,0,Wet,50
9,4,15,Theta_Octavus,LDCMWEBLGTBWLS,4724.837377515933,0,Wet,50
9,4,16,Beta_Secundus,Red Velvet Racing,4757.636165550834,0,Wet,50
9,4,17,Upsilon_Vicesimus,Spanky's Fast Cars,4798.987868094427,0,Wet,50
9,4,18,Lambda_Undecimus,Tapped In Team,5017.467076183917,0,Wet,50
9,4,19,Nu_Tredecimus,B2B SaaS Motorsport,5058.53143210057,0,Wet,50
9,4,20,Kappa_Decimus,Red Velvet Racing,5156.511660216171,0,Wet,50
9,5,1,Tau_Undevicesimus,Crashout Formula One,6436.63250590083,25,Unknown,76
9,5,2,Upsilon_Vicesimus,Spanky's Fast Cars,6437.414559709307,18,Unknown,76
9,5,3,Beta_Secundus,Red Velvet Racing,6437.7869461271475,15,Unknown,76
9,5,4,Kappa_Decimus,Red Velvet Racing,6438.837649005475,12,Unknown,76
9,5,5,Iota_Nonus,DNF Finishers,6445.0519109787065,10,Unknown,76
9,5,6,Zeta_Sextus,Lag's 200 Ping Power,6447.789651778026,8,Unknown,76
9,5,7,Alpha_Primus,TurboToast Racing,6448.510422919122,6,Unknown,76
9,5,8,Mu_Duodecimus,Boba Tea Gnarly Automotives,6449.579212506405,4,Unknown,76
9,5,9,Pi_Sedecim,Spanky's Fast Cars,6451.706471256443,2,Unknown,76
9,5,10,Delta_Quartus,DNF Finishers,6453.316269120267,1,Unknown,76
9,5,11,Eta_Septimus,Crashout Formula One,6458.440219070677,0,Unknown,76
9,5,12,Gamma_Tertius,Boba Tea Gnarly Automotives,6458.487549600633,0,Unknown,76
9,5,13,Omicron_Quindecim,B2B SaaS Motorsport,6461.403201477005,0,Unknown,76
9,5,14,Epsilon_Quintus,Lag's 200 Ping Power,6462.752873716834,0,Unknown,76
9,5,15,Rho_Septendecim,Tapped In Team,6465.987705866607,0,Unknown,76
9,5,16,Nu_Tredecimus,B2B SaaS Motorsport,6637.488739696572,0,Unknown,76
9,5,17,Xi_Quattuordecim,LDCMWEBLGTBWLS,22883.334535895316,0,Unknown,76
9,5,18,Lambda_Undecimus,Tapped In Team,32007.48171201424,0,Unknown,76
9,5,19,Sigma_Duodevicesimus,TurboToast Racing,33811.08734551474,0,Unknown,76
9,5,20,Theta_Octavus,LDCMWEBLGTBWLS,73238.9478744104,0,Unknown,76
9,6,1,Rho_Septendecim,Tapped In Team,2840.634463872699,25,Sunny,41
9,6,2,Gamma_Tertius,Boba Tea Gnarly Automotives,2848.0147972822347,18,Sunny,41
9,6,3,Xi_Quattuordecim,LDCMWEBLGTBWLS,2848.9108470604833,15,Sunny,41
9,6,4,Alpha_Primus,TurboToast Racing,2848.9555794808266,12,Sunny,41
9,6,5,Lambda_Undecimus,Tapped In Team,2850.2624923442595,10,Sunny,41
9,6,6,Mu_Duodecimus,Boba Tea Gnarly Automotives,2853.2096546511452,8,Sunny,41
9,6,7,Upsilon_Vicesimus,Spanky's Fast Cars,3972.5052205960783,6,Sunny,41
9,6,8,Beta_Secundus,Red Velvet Racing,3975.221025586882,4,Sunny,41
9,6,9,Nu_Tredecimus,B2B SaaS Motorsport,4098.872131678241,2,Sunny,41
9,6,10,Kappa_Decimus,Red Velvet Racing,4127.73906093771,1,Sunny,41
9,6,11,Tau_Undevicesimus,Crashout Formula One,4180.697478565804,0,Sunny,41
9,6,12,Theta_Octavus,LDCMWEBLGTBWLS,4183.422381351873,0,Sunny,41
9,6,13,Sigma_Duodevicesimus,TurboToast Racing,5018.801422050575,0,Sunny,41
9,6,14,Omicron_Quindecim,B2B SaaS Motorsport,13082.744578913907,0,Sunny,41
9,6,15,Epsilon_Quintus,Lag's 200 Ping Power,13084.086121711509,0,Sunny,41
9,6,16,Iota_Nonus,DNF Finishers,16841.836260928278,0,Sunny,41
9,6,17,Zeta_Sextus,Lag's 200 Ping Power,23858.556824206673,0,Sunny,41
9,6,18,Delta_Quartus,DNF Finishers,24084.055976025287,0,Sunny,41
9,6,19,Pi_Sedecim,Spanky's Fast Cars,29836.54121307848,0,Sunny,41
9,6,20,Eta_Septimus,Crashout Formula One,36348.93327888941,0,Sunny,41
9,7,1,Rho_Septendecim,Tapped In Team,4836.488645761618,25,Sunny,70
9,7,2,Epsilon_Quintus,Lag's 200 Ping Power,4837.5714989378575,18,Sunny,70
9,7,3,Omicron_Quindecim,B2B SaaS Motorsport,4841.730931394565,15,Sunny,70
9,7,4,Gamma_Tertius,Boba Tea Gnarly Automotives,4842.646043333597,12,Sunny,70
9,7,5,Lambda_Undecimus,Tapped In Team,4842.7770246965565,10,Sunny,70
9,7,6,Alpha_Primus,TurboToast Racing,4847.261843084192,8,Sunny,70
9,7,7,Xi_Quattuordecim,LDCMWEBLGTBWLS,4848.8569270456965,6,Sunny,70
9,7,8,Pi_Sedecim,Spanky's Fast Cars,4849.992266877382,4,Sunny,70
9,7,9,Eta_Septimus,Crashout Formula One,4851.015479981888,2,Sunny,70
9,7,10,Zeta_Sextus,Lag's 200 Ping Power,6472.735614032013,1,Sunny,70
9,7,11,Beta_Secundus,Red Velvet Racing,6494.307457005668,0,Sunny,70
9,7,12,Upsilon_Vicesimus,Spanky's Fast Cars,6527.330319450205,0,Sunny,70
9,7,13,Delta_Quartus,DNF Finishers,6572.148641747178,0,Sunny,70
9,7,14,Iota_Nonus,DNF Finishers,6588.186509483241,0,Sunny,70
9,7,15,Sigma_Duodevicesimus,TurboToast Racing,6590.059085700925,0,Sunny,70
9,7,16,Nu_Tredecimus,B2B SaaS Motorsport,6607.875643292871,0,Sunny,70
9,7,17,Kappa_Decimus,Red Velvet Racing,6627.481323634401,0,Sunny,70
9,7,18,Tau_Undevicesimus,Crashout Formula One,6705.119205231504,0,Sunny,70
9,7,19,Theta_Octavus,LDCMWEBLGTBWLS,6747.536638518332,0,Sunny,70
9,7,20,Mu_Duodecimus,Boba Tea Gnarly Automotives,10433.71654440233,0,Sunny,70
9,8,1,Rho_Septendecim,Tapped In Team,4148.16089852769,25,Wet,53
9,8,2,Pi_Sedecim,Spanky's Fast Cars,4243.108120697653,18,Wet,53
9,8,3,Mu_Duodecimus,Boba Tea Gnarly Automotives,4549.551628828245,15,Wet,53
9,8,4,Omicron_Quindecim,B2B SaaS Motorsport,4755.348754853139,12,Wet,53
9,8,5,Gamma_Tertius,Boba Tea Gnarly Automotives,4760.124436874406,10,Wet,53
9,8,6,Epsilon_Quintus,Lag's 200 Ping Power,4779.6536879508985,8,Wet,53
9,8,7,Iota_Nonus,DNF Finishers,4859.450007733126,6,Wet,53
9,8,8,Delta_Quartus,DNF Finishers,4868.032257402184,4,Wet,53
9,8,9,Alpha_Primus,TurboToast Racing,4877.326867365667,2,Wet,53
9,8,10,Zeta_Sextus,Lag's 200 Ping Power,4899.516962906687,1,Wet,53
9,8,11,Xi_Quattuordecim,LDCMWEBLGTBWLS,4900.220739075559,0,Wet,53
9,8,12,Tau_Undevicesimus,Crashout Formula One,4911.387022704069,0,Wet,53
9,8,13,Theta_Octavus,LDCMWEBLGTBWLS,4964.632753212891,0,Wet,53
9,8,14,Beta_Secundus,Red Velvet Racing,4997.148457683959,0,Wet,53
9,8,15,Upsilon_Vicesimus,Spanky's Fast Cars,5035.224965608018,0,Wet,53
9,8,16,Kappa_Decimus,Red Velvet Racing,5406.83125809065,0,Wet,53
9,8,17,Sigma_Duodevicesimus,TurboToast Racing,25883.9200869166,0,Wet,53
9,8,18,Eta_Septimus,Crashout Formula One,31145.109282167316,0,Wet,53
9,8,19,Lambda_Undecimus,Tapped In Team,44982.286339434955,0,Wet,53
9,8,20,Nu_Tredecimus,B2B SaaS Motorsport,48539.77976148987,0,Wet,53
9,9,1,Epsilon_Quintus,Lag's 200 Ping Power,3046.8294881939655,25,Sunny,44
9,9,2,Rho_Septendecim,Tapped In Team,3047.087063120731,18,Sunny,44
9,9,3,Omicron_Quindecim,B2B SaaS Motorsport,3049.9376338440875,15,Sunny,44
9,9,4,Gamma_Tertius,Boba Tea Gnarly Automotives,3050.7245451748704,12,Sunny,44
9,9,5,Xi_Quattuordecim,LDCMWEBLGTBWLS,3053.0879506807064,10,Sunny,44
9,9,6,Lambda_Undecimus,Tapped In Team,3054.6612541081968,8,Sunny,44
9,9,7,Pi_Sedecim,Spanky's Fast Cars,3056.605819504803,6,Sunny,44
9,9,8,Mu_Duodecimus,Boba Tea Gnarly Automotives,3059.289128768994,4,Sunny,44
9,9,9,Eta_Septimus,Crashout Formula One,3059.9286304715865,2,Sunny,44
9,9,10,Zeta_Sextus,Lag's 200 Ping Power,4258.501959969212,1,Sunny,44
9,9,11,Upsilon_Vicesimus,Spanky's Fast Cars,4264.043453090116,0,Sunny,44
9,9,12,Beta_Secundus,Red Velvet Racing,4264.602137155755,0,Sunny,44
9,9,13,Delta_Quartus,DNF Finishers,4355.602451021387,0,Sunny,44
9,9,14,Nu_Tredecimus,B2B SaaS Motorsport,4360.96822168102,0,Sunny,44
9,9,15,Sigma_Duodevicesimus,TurboToast Racing,4365.757415224361,0,Sunny,44
9,9,16,Kappa_Decimus,Red Velvet Racing,4398.384042509479,0,Sunny,44
9,9,17,Iota_Nonus,DNF Finishers,4398.723739589141,0,Sunny,44
9,9,18,Theta_Octavus,LDCMWEBLGTBWLS,4456.574434981245,0,Sunny,44
9,9,19,Tau_Undevicesimus,Crashout Formula One,4462.570112873582,0,Sunny,44
9,9,20,Alpha_Primus,TurboToast Racing,17017.795361320317,0,Sunny,44
9,10,1,Theta_Octavus,LDCMWEBLGTBWLS,5279.527159032559,25,Unknown,63
9,10,2,Upsilon_Vicesimus,Spanky's Fast Cars,5303.094006120416,18,Unknown,63
9,10,3,Tau_Undevicesimus,Crashout Formula One,5303.145343838897,15,Unknown,63
9,10,4,Beta_Secundus,Red Velvet Racing,5309.042470603641,12,Unknown,63
9,10,5,Iota_Nonus,DNF Finishers,5315.76747867691,10,Unknown,63
9,10,6,Zeta_Sextus,Lag's 200 Ping Power,5317.130215618263,8,Unknown,63
9,10,7,Mu_Duodecimus,Boba Tea Gnarly Automotives,5318.9391264270125,6,Unknown,63
9,10,8,Lambda_Undecimus,Tapped In Team,5320.981956868471,4,Unknown,63
9,10,9,Delta_Quartus,DNF Finishers,5321.389389174056,2,Unknown,63
9,10,10,Eta_Septimus,Crashout Formula One,5322.557591846934,1,Unknown,63
9,10,11,Pi_Sedecim,Spanky's Fast Cars,5323.559745742524,0,Unknown,63
9,10,12,Gamma_Tertius,Boba Tea Gnarly Automotives,5327.989621581958,0,Unknown,63
9,10,13,Rho_Septendecim,Tapped In Team,5331.462438211994,0,Unknown,63
9,10,14,Epsilon_Quintus,Lag's 200 Ping Power,5334.339191955108,0,Unknown,63
9,10,15,Nu_Tredecimus,B2B SaaS Motorsport,5507.674161117972,0,Unknown,63
9,10,16,Kappa_Decimus,Red Velvet Racing,15332.555377519457,0,Unknown,63
9,10,17,Omicron_Quindecim,B2B SaaS Motorsport,19028.4855939052,0,Unknown,63
9,10,18,Xi_Quattuordecim,LDCMWEBLGTBWLS,27988.738771697037,0,Unknown,63
9,10,19,Alpha_Primus,TurboToast Racing,31635.975706428657,0,Unknown,63
9,10,20,Sigma_Duodevicesimus,TurboToast Racing,43629.42616134744,0,Unknown,63
10,1,1,Epsilon_Quintus,Lag's 200 Ping Power,5254.588917652236,25,Sunny,76
10,1,2,Omicron_Quindecim,B2B SaaS Motorsport,5254.884319335449,18,Sunny,76
10,1,3,Lambda_Undecimus,Tapped In Team,5261.002539568882,15,Sunny,76
10,1,4,Gamma_Tertius,Boba Tea Gnarly Automotives,5262.092253738283,12,Sunny,76
10,1,5,Mu_Duodecimus,Boba Tea Gnarly Automotives,5262.738501845501,10,Sunny,76
10,1,6,Eta_Septimus,Crashout Formula One,5266.59115099062,8,Sunny,76
10,1,7,Upsilon_Vicesimus,Spanky's Fast Cars,6999.92466464303,6,Sunny,76
10,1,8,Delta_Quartus,DNF Finishers,7023.968049034229,4,Sunny,76
10,1,9,Sigma_Duodevicesimus,TurboToast Racing,7066.8728903798465,2,Sunny,76
10,1,10,Kappa_Decimus,Red Velvet Racing,7090.348577762804,1,Sunny,76
10,1,11,Tau_Undevicesimus,Crashout Formula One,7204.148363190225,0,Sunny,76
10,1,12,Theta_Octavus,LDCMWEBLGTBWLS,7251.914464000594,0,Sunny,76
10,1,13,Rho_Septendecim,Tapped In Team,18288.928360811627,0,Sunny,76
10,1,14,Zeta_Sextus,Lag's 200 Ping Power,25303.76091262761,0,Sunny,76
10,1,15,Beta_Secundus,Red Velvet Racing,25342.065893197916,0,Sunny,76
10,1,16,Pi_Sedecim,Spanky's Fast Cars,32262.288081585633,0,Sunny,76
10,1,17,Iota_Nonus,DNF Finishers,34568.52824182562,0,Sunny,76
10,1,18,Nu_Tredecimus,B2B SaaS Motorsport,37273.9740454001,0,Sunny,76
10,1,19,Xi_Quattuordecim,LDCMWEBLGTBWLS,47156.46413357923,0,Sunny,76
10,1,20,Alpha_Primus,TurboToast Racing,47157.529572817766,0,Sunny,76
10,2,1,Theta_Octavus,LDCMWEBLGTBWLS,5283.677380702588,25,Unknown,63
10,2,2,Tau_Undevicesimus,Crashout Formula One,5302.795636166982,18,Unknown,63
10,2,3,Beta_Secundus,Red Velvet Racing,5303.927669745661,15,Unknown,63
10,2,4,Upsilon_Vicesimus,Spanky's Fast Cars,5310.209264223027,12,Unknown,63
10,2,5,Zeta_Sextus,Lag's 200 Ping Power,5311.766584661944,10,Unknown,63
10,2,6,Iota_Nonus,DNF Finishers,5312.586957225639,8,Unknown,63
10,2,7,Pi_Sedecim,Spanky's Fast Cars,5317.697568353484,6,Unknown,63
10,2,8,Delta_Quartus,DNF Finishers,5318.363769631165,4,Unknown,63
10,2,9,Xi_Quattuordecim,LDCMWEBLGTBWLS,5318.554554987715,2,Unknown,63
10,2,10,Sigma_Duodevicesimus,TurboToast Racing,5321.148651483697,1,Unknown,63
10,2,11,Lambda_Undecimus,Tapped In Team,5323.486214737549,0,Unknown,63
10,2,12,Gamma_Tertius,Boba Tea Gnarly Automotives,5327.47810425203,0,Unknown,63
10,2,13,Epsilon_Quintus,Lag's 200 Ping Power,5330.531784058619,0,Unknown,63
10,2,14,Omicron_Quindecim,B2B SaaS Motorsport,5330.603855121818,0,Unknown,63
10,2,15,Rho_Septendecim,Tapped In Team,5334.570608339875,0,Unknown,63
10,2,16,Nu_Tredecimus,B2B SaaS Motorsport,5505.349942874324,0,Unknown,63
10,2,17,Eta_Septimus,Crashout Formula One,11714.10077510275,0,Unknown,63
10,2,18,Mu_Duodecimus,Boba Tea Gnarly Automotives,14446.1778993094,0,Unknown,63
10,2,19,Alpha_Primus,TurboToast Racing,37171.47687950027,0,Unknown,63
10,2,20,Kappa_Decimus,Red Velvet Racing,39939.76810765119,0,Unknown,63
10,3,1,Rho_Septendecim,Tapped In Team,4884.9486603173655,25,Wet,64
10,3,2,Pi_Sedecim,Spanky's Fast Cars,4997.996968023681,18,Wet,64
10,3,3,Eta_Septimus,Crashout Formula One,5373.043066590164,15,Wet,64
10,3,4,Mu_Duodecimus,Boba Tea Gnarly Automotives,5394.4850595643875,12,Wet,64
10,3,5,Omicron_Quindecim,B2B SaaS Motorsport,5623.995616064072,10,Wet,64
10,3,6,Epsilon_Quintus,Lag's 200 Ping Power,5631.630303353167,8,Wet,64
10,3,7,Gamma_Tertius,Boba Tea Gnarly Automotives,5636.93753619324,6,Wet,64
10,3,8,Iota_Nonus,DNF Finishers,5740.653384479382,4,Wet,64
10,3,9,Alpha_Primus,TurboToast Racing,5744.280359613533,2,Wet,64
10,3,10,Delta_Quartus,DNF Finishers,5757.059348210123,1,Wet,64
10,3,11,Zeta_Sextus,Lag's 200 Ping Power,5783.248637735564,0,Wet,64
10,3,12,Beta_Secundus,Red Velvet Racing,5880.649971918062,0,Wet,64
10,3,13,Upsilon_Vicesimus,Spanky's Fast Cars,5889.565264693885,0,Wet,64
10,3,14,Nu_Tredecimus,B2B SaaS Motorsport,6232.203683519105,0,Wet,64
10,3,15,Sigma_Duodevicesimus,TurboToast Racing,13122.122551691362,0,Wet,64
10,3,16,Tau_Undevicesimus,Crashout Formula One,16834.90964921973,0,Wet,64
10,3,17,Kappa_Decimus,Red Velvet Racing,22821.8455168203,0,Wet,64
10,3,18,Xi_Quattuordecim,LDCMWEBLGTBWLS,23279.70846703915,0,Wet,64
10,3,19,Theta_Octavus,LDCMWEBLGTBWLS,23323.23050063062,0,Wet,64
10,3,20,Lambda_Undecimus,Tapped In Team,28187.248292074706,0,Wet,64
10,4,1,Theta_Octavus,LDCMWEBLGTBWLS,4521.873563242644,25,Unknown,55
10,4,2,Tau_Undevicesimus,Crashout Formula One,4577.714908005087,18,Unknown,55
10,4,3,Upsilon_Vicesimus,Spanky's Fast Cars,4604.738519477534,15,Unknown,55
10,4,4,Kappa_Decimus,Red Velvet Racing,4607.185215121805,12,Unknown,55
10,4,5,Iota_Nonus,DNF Finishers,4611.48736289224,10,Unknown,55
10,4,6,Zeta_Sextus,Lag's 200 Ping Power,4617.349873399598,8,Unknown,55
10,4,7,Xi_Quattuordecim,LDCMWEBLGTBWLS,4621.369140081962,6,Unknown,55
10,4,8,Mu_Duodecimus,Boba Tea Gnarly Automotives,4621.786507382853,4,Unknown,55
10,4,9,Delta_Quartus,DNF Finishers,4627.836766261123,2,Unknown,55
10,4,10,Eta_Septimus,Crashout Formula One,4628.351217240485,1,Unknown,55
10,4,11,Gamma_Tertius,Boba Tea Gnarly Automotives,4632.60676022473,0,Unknown,55
